cnty_name,naics_code,count,lat,lng
Clark,Lessors Of Nonfinancial Intangible Assets (Except Copyrighted Works),2,38.4771815,-85.7072825
Clark,Information,21,38.4771815,-85.7072825
Clark,Computer And Electronic Product Mfg,2,38.4771815,-85.7072825
Clark,Water Transportation,1,38.4771815,-85.7072825
Clark,Crop Production,5,38.4771815,-85.7072825
Clark,Primary Metal Manufacturing,7,38.4771815,-85.7072825
Clark,Motion Picture & Sound Recording Industries,5,38.4771815,-85.7072825
Clark,Telecommunications,4,38.4771815,-85.7072825
Clark,Nonmetallic Mineral Product Mfg,10,38.4771815,-85.7072825
Clark,Miscellaneous Store Retailers,50,38.4771815,-85.7072825
Clark,Electric,1,38.4771815,-85.7072825
Clark,Heavy And Civil Engineering Construction,18,38.4771815,-85.7072825
Clark,Hospitals,5,38.4771815,-85.7072825
Clark,Miscellaneous Manufacturing,7,38.4771815,-85.7072825
Clark,Chemical Manufacturing,7,38.4771815,-85.7072825
Clark,Wholesale Elec. Markets & Agents & Brokers,24,38.4771815,-85.7072825
Clark,Bldg. Mat. & Garden Equip. & Supp. Dealers,24,38.4771815,-85.7072825
Clark,Paper Manufacturing,1,38.4771815,-85.7072825
Clark,Plastics And Rubber Products Mfg,10,38.4771815,-85.7072825
Clark,Educational Services,24,38.4771815,-85.7072825
Clark,Fabricated Metal Product Mfg,20,38.4771815,-85.7072825
Clark,Health And Personal Care Stores,40,38.4771815,-85.7072825
Clark,Sporting & Music Stores,22,38.4771815,-85.7072825
Clark,Animal Production,1,38.4771815,-85.7072825
Clark,Publishing Industries (Except Internet),6,38.4771815,-85.7072825
Clark,Motor Vehicle And Parts Dealers,62,38.4771815,-85.7072825
Clark,Transit And Ground Passenger Trans.,3,38.4771815,-85.7072825
Clark,Air Transportation,5,38.4771815,-85.7072825
Clark,Petroleum And Coal Products Mfg,1,38.4771815,-85.7072825
Clark,Printing And Related Support Activities,19,38.4771815,-85.7072825
Clark,"Museums, Historical Sites, And Similar Institutions",1,38.4771815,-85.7072825
Clark,Internet Services,3,38.4771815,-85.7072825
Clark,Mining (Except Oil And Gas),5,38.4771815,-85.7072825
Clark,Furniture And Home Furnishings Stores,16,38.4771815,-85.7072825
Clay,Animal Production,3,39.3927278,-87.1157584
Clay,"Religious, Grantmaking, Civic, Professional, And Similar Organizations",13,39.3927278,-87.1157584
Clay,Motor Vehicle And Parts Dealers,19,39.3927278,-87.1157584
Clay,Health And Personal Care Stores,6,39.3927278,-87.1157584
Clay,Couriers And Messengers,3,39.3927278,-87.1157584
Clay,Food Manufacturing,1,39.3927278,-87.1157584
Clay,Mining,3,39.3927278,-87.1157584
Clay,Chemical Manufacturing,3,39.3927278,-87.1157584
Clay,Transit And Ground Passenger Trans.,2,39.3927278,-87.1157584
Clay,Machinery Manufacturing,2,39.3927278,-87.1157584
Clay,Clothing And Clothing Accessories Stores,1,39.3927278,-87.1157584
Clay,Crop Production,5,39.3927278,-87.1157584
Clay,Wholesale Elec. Markets & Agents & Brokers,1,39.3927278,-87.1157584
Clay,Furniture And Related Product Mfg,1,39.3927278,-87.1157584
Clay,Support Activities For Transportation,5,39.3927278,-87.1157584
Clay,Bldg. Mat. & Garden Equip. & Supp. Dealers,6,39.3927278,-87.1157584
Clay,"Performing Arts, Spectator Sports, And Related Industries",2,39.3927278,-87.1157584
Clay,Nonstore Retailers,2,39.3927278,-87.1157584
Clay,Wood Product Manufacturing,10,39.3927278,-87.1157584
Clay,"Museums, Historical Sites, And Similar Institutions",1,39.3927278,-87.1157584
Clay,Accommodation,3,39.3927278,-87.1157584
Clay,Forestry And Logging,3,39.3927278,-87.1157584
Clay,Management Of Companies And Enterprises,2,39.3927278,-87.1157584
Clay,Hospitals,1,39.3927278,-87.1157584
Clay,Support Activities For Agriculture & Forestry,2,39.3927278,-87.1157584
Clay,Furniture And Home Furnishings Stores,1,39.3927278,-87.1157584
Clay,Miscellaneous Manufacturing,2,39.3927278,-87.1157584
Clay,"Amusement, Gambling, And Recreation Industries",4,39.3927278,-87.1157584
Clay,Heavy And Civil Engineering Construction,5,39.3927278,-87.1157584
Clay,Plastics And Rubber Products Mfg,2,39.3927278,-87.1157584
Clay,Utilities,1,39.3927278,-87.1157584
Clay,Motion Picture & Sound Recording Industries,1,39.3927278,-87.1157584
Clay,Publishing Industries (Except Internet),2,39.3927278,-87.1157584
Clay,"Securities, Commodity Contracts, And Other",4,39.3927278,-87.1157584
Clay,Information,5,39.3927278,-87.1157584
Clay,Miscellaneous Store Retailers,6,39.3927278,-87.1157584
Clay,Mining (Except Oil And Gas),3,39.3927278,-87.1157584
Clay,Sporting & Music Stores,1,39.3927278,-87.1157584
Clay,Educational Services,3,39.3927278,-87.1157584
Clay,"Arts, Entertainment, And Recreation",7,39.3927278,-87.1157584
Clay,Telecommunications,2,39.3927278,-87.1157584
Clay,Waste Mgt. & Remediation Services,3,39.3927278,-87.1157584
Clay,Fabricated Metal Product Mfg,7,39.3927278,-87.1157584
Clay,Printing And Related Support Activities,2,39.3927278,-87.1157584
Clay,Nonmetallic Mineral Product Mfg,2,39.3927278,-87.1157584
Clinton,Wood Product Manufacturing,3,40.3016906,-86.4751595
Clinton,Furniture And Home Furnishings Stores,2,40.3016906,-86.4751595
Clinton,Support Activities For Agriculture & Forestry,4,40.3016906,-86.4751595
Clinton,Telecommunications,3,40.3016906,-86.4751595
Clinton,Chemical Manufacturing,3,40.3016906,-86.4751595
Clinton,Food Manufacturing,10,40.3016906,-86.4751595
Clinton,Wholesale Elec. Markets & Agents & Brokers,5,40.3016906,-86.4751595
Clinton,Information,7,40.3016906,-86.4751595
Clinton,Machinery Manufacturing,5,40.3016906,-86.4751595
Clinton,Educational Services,5,40.3016906,-86.4751595
Clinton,Bldg. Mat. & Garden Equip. & Supp. Dealers,9,40.3016906,-86.4751595
Clinton,"Amusement, Gambling, And Recreation Industries",6,40.3016906,-86.4751595
Clinton,Health And Personal Care Stores,7,40.3016906,-86.4751595
Clinton,Management Of Companies And Enterprises,2,40.3016906,-86.4751595
Clinton,Broadcasting (Except Internet),3,40.3016906,-86.4751595
Clinton,Printing And Related Support Activities,3,40.3016906,-86.4751595
Clinton,"Securities, Commodity Contracts, And Other",7,40.3016906,-86.4751595
Clinton,Publishing Industries (Except Internet),1,40.3016906,-86.4751595
Clinton,"Religious, Grantmaking, Civic, Professional, And Similar Organizations",9,40.3016906,-86.4751595
Clinton,Warehousing And Storage,1,40.3016906,-86.4751595
Clinton,Motor Vehicle And Parts Dealers,12,40.3016906,-86.4751595
Clinton,Miscellaneous Store Retailers,7,40.3016906,-86.4751595
Clinton,"Arts, Entertainment, And Recreation",6,40.3016906,-86.4751595
Clinton,Clothing And Clothing Accessories Stores,3,40.3016906,-86.4751595
Clinton,Nonstore Retailers,4,40.3016906,-86.4751595
Clinton,Accommodation,4,40.3016906,-86.4751595
Clinton,Plastics And Rubber Products Mfg,1,40.3016906,-86.4751595
Clinton,Furniture And Related Product Mfg,2,40.3016906,-86.4751595
Clinton,Crop Production,16,40.3016906,-86.4751595
Clinton,Nonmetallic Mineral Product Mfg,1,40.3016906,-86.4751595
Clinton,Fabricated Metal Product Mfg,5,40.3016906,-86.4751595
Clinton,Electronics And Appliance Stores,3,40.3016906,-86.4751595
Clinton,Animal Production,8,40.3016906,-86.4751595
Clinton,Heavy And Civil Engineering Construction,4,40.3016906,-86.4751595
Clinton,Sporting & Music Stores,3,40.3016906,-86.4751595
Clinton,Miscellaneous Manufacturing,3,40.3016906,-86.4751595
Clinton,Waste Mgt. & Remediation Services,4,40.3016906,-86.4751595
Clinton,Postal Service,1,40.3016906,-86.4751595
Clinton,Hospitals,1,40.3016906,-86.4751595
Crawford,Support Activities For Agriculture & Forestry,1,38.2924146,-86.4517084
Crawford,"Religious, Grantmaking, Civic, Professional, And Similar Organizations",2,38.2924146,-86.4517084
Crawford,"Amusement, Gambling, And Recreation Industries",1,38.2924146,-86.4517084
Crawford,Waste Mgt. & Remediation Services,1,38.2924146,-86.4517084
Crawford,Motor Vehicle And Parts Dealers,2,38.2924146,-86.4517084
Crawford,Mining,3,38.2924146,-86.4517084
Crawford,Utilities,3,38.2924146,-86.4517084
Crawford,Miscellaneous Store Retailers,1,38.2924146,-86.4517084
Crawford,Heavy And Civil Engineering Construction,2,38.2924146,-86.4517084
Crawford,Bldg. Mat. & Garden Equip. & Supp. Dealers,4,38.2924146,-86.4517084
Crawford,Mining (Except Oil And Gas),3,38.2924146,-86.4517084
Crawford,"Museums, Historical Sites, And Similar Institutions",1,38.2924146,-86.4517084
Crawford,Accommodation,4,38.2924146,-86.4517084
Crawford,Warehousing And Storage,3,38.2924146,-86.4517084
Crawford,Wood Product Manufacturing,3,38.2924146,-86.4517084
Crawford,Forestry And Logging,3,38.2924146,-86.4517084
Crawford,"Arts, Entertainment, And Recreation",2,38.2924146,-86.4517084
Crawford,Health And Personal Care Stores,2,38.2924146,-86.4517084
Crawford,Nonstore Retailers,1,38.2924146,-86.4517084
Daviess,Food Manufacturing,7,38.70241,-87.0720685
Daviess,Broadcasting (Except Internet),2,38.70241,-87.0720685
Daviess,"Arts, Entertainment, And Recreation",6,38.70241,-87.0720685
Daviess,"Securities, Commodity Contracts, And Other",9,38.70241,-87.0720685
Daviess,Sporting & Music Stores,7,38.70241,-87.0720685
Daviess,Mining,3,38.70241,-87.0720685
Daviess,Bldg. Mat. & Garden Equip. & Supp. Dealers,11,38.70241,-87.0720685
Daviess,Support Activities For Agriculture & Forestry,1,38.70241,-87.0720685
Daviess,Fabricated Metal Product Mfg,8,38.70241,-87.0720685
Daviess,Telecommunications,4,38.70241,-87.0720685
Daviess,Miscellaneous Store Retailers,12,38.70241,-87.0720685
Daviess,Forestry And Logging,2,38.70241,-87.0720685
Daviess,Heavy And Civil Engineering Construction,8,38.70241,-87.0720685
Daviess,Warehousing And Storage,3,38.70241,-87.0720685
Daviess,Crop Production,23,38.70241,-87.0720685
Daviess,Animal Production,7,38.70241,-87.0720685
Daviess,Electronics And Appliance Stores,5,38.70241,-87.0720685
Daviess,"Religious, Grantmaking, Civic, Professional, And Similar Organizations",14,38.70241,-87.0720685
Daviess,Oil And Gas Extraction,1,38.70241,-87.0720685
Daviess,Miscellaneous Manufacturing,1,38.70241,-87.0720685
Daviess,Clothing And Clothing Accessories Stores,5,38.70241,-87.0720685
Daviess,Machinery Manufacturing,2,38.70241,-87.0720685
Daviess,"Amusement, Gambling, And Recreation Industries",6,38.70241,-87.0720685
Daviess,Plastics And Rubber Products Mfg,6,38.70241,-87.0720685
Daviess,Transit And Ground Passenger Trans.,5,38.70241,-87.0720685
Daviess,Couriers And Messengers,1,38.70241,-87.0720685
Daviess,Publishing Industries (Except Internet),3,38.70241,-87.0720685
Daviess,Furniture And Related Product Mfg,42,38.70241,-87.0720685
Daviess,Leather And Allied Product Manufacturing,1,38.70241,-87.0720685
Daviess,Utilities,4,38.70241,-87.0720685
Daviess,Motion Picture & Sound Recording Industries,1,38.70241,-87.0720685
Daviess,Nonstore Retailers,5,38.70241,-87.0720685
Daviess,Information,10,38.70241,-87.0720685
Daviess,Mining (Except Oil And Gas),2,38.70241,-87.0720685
Daviess,Chemical Manufacturing,1,38.70241,-87.0720685
Daviess,Furniture And Home Furnishings Stores,9,38.70241,-87.0720685
Daviess,Apparel Manufacturing,2,38.70241,-87.0720685
Daviess,Wholesale Elec. Markets & Agents & Brokers,2,38.70241,-87.0720685
Daviess,Management Of Companies And Enterprises,3,38.70241,-87.0720685
Daviess,Wood Product Manufacturing,13,38.70241,-87.0720685
Daviess,Health And Personal Care Stores,8,38.70241,-87.0720685
Daviess,Nonmetallic Mineral Product Mfg,6,38.70241,-87.0720685
Daviess,Motor Vehicle And Parts Dealers,20,38.70241,-87.0720685
Daviess,Accommodation,5,38.70241,-87.0720685
Daviess,Support Activities For Transportation,3,38.70241,-87.0720685
Daviess,Educational Services,6,38.70241,-87.0720685
Dearborn,Machinery Manufacturing,5,39.1451856,-84.9732607
Dearborn,Wood Product Manufacturing,3,39.1451856,-84.9732607
Dearborn,Food Manufacturing,2,39.1451856,-84.9732607
Dearborn,Pipeline Transportation,1,39.1451856,-84.9732607
Dearborn,Beverage And Tobacco Product Mfg,4,39.1451856,-84.9732607
Dearborn,"Arts, Entertainment, And Recreation",23,39.1451856,-84.9732607
Dearborn,Plastics And Rubber Products Mfg,3,39.1451856,-84.9732607
Dearborn,Information,11,39.1451856,-84.9732607
Dearborn,Utilities,13,39.1451856,-84.9732607
Dearborn,Textile Product Mills,1,39.1451856,-84.9732607
Dearborn,Management Of Companies And Enterprises,3,39.1451856,-84.9732607
Dearborn,Crop Production,1,39.1451856,-84.9732607
Dearborn,Mining,1,39.1451856,-84.9732607
Dearborn,Wholesale Elec. Markets & Agents & Brokers,12,39.1451856,-84.9732607
Dearborn,Mining (Except Oil And Gas),1,39.1451856,-84.9732607
Dearborn,"Performing Arts, Spectator Sports, And Related Industries",5,39.1451856,-84.9732607
Dearborn,Electric,1,39.1451856,-84.9732607
Dearborn,Electronics And Appliance Stores,7,39.1451856,-84.9732607
Dearborn,Telecommunications,6,39.1451856,-84.9732607
Dearborn,Waste Mgt. & Remediation Services,4,39.1451856,-84.9732607
Dearborn,Educational Services,5,39.1451856,-84.9732607
Dearborn,"Securities, Commodity Contracts, And Other",6,39.1451856,-84.9732607
Dearborn,Printing And Related Support Activities,4,39.1451856,-84.9732607
Dearborn,Accommodation,3,39.1451856,-84.9732607
Dearborn,Chemical Manufacturing,1,39.1451856,-84.9732607
Dearborn,Miscellaneous Manufacturing,5,39.1451856,-84.9732607
Dearborn,Furniture And Related Product Mfg,1,39.1451856,-84.9732607
Dearborn,Heavy And Civil Engineering Construction,9,39.1451856,-84.9732607
Dearborn,Postal Service,1,39.1451856,-84.9732607
Dearborn,Clothing And Clothing Accessories Stores,4,39.1451856,-84.9732607
Dearborn,"Museums, Historical Sites, And Similar Institutions",1,39.1451856,-84.9732607
Dearborn,Motor Vehicle And Parts Dealers,18,39.1451856,-84.9732607
Dearborn,"Amusement, Gambling, And Recreation Industries",17,39.1451856,-84.9732607
Dearborn,"Funds, Trusts, And Other Financial Vehicles",1,39.1451856,-84.9732607
Dearborn,Miscellaneous Store Retailers,14,39.1451856,-84.9732607
Dearborn,Furniture And Home Furnishings Stores,3,39.1451856,-84.9732607
Dearborn,Health And Personal Care Stores,11,39.1451856,-84.9732607
Dearborn,Publishing Industries (Except Internet),3,39.1451856,-84.9732607
Dearborn,Transit And Ground Passenger Trans.,13,39.1451856,-84.9732607
Dearborn,Bldg. Mat. & Garden Equip. & Supp. Dealers,10,39.1451856,-84.9732607
Dearborn,Motion Picture & Sound Recording Industries,2,39.1451856,-84.9732607
Dearborn,Sporting & Music Stores,9,39.1451856,-84.9732607
Dearborn,Support Activities For Transportation,10,39.1451856,-84.9732607
Dearborn,Support Activities For Agriculture & Forestry,1,39.1451856,-84.9732607
Dearborn,Nonmetallic Mineral Product Mfg,2,39.1451856,-84.9732607
Dearborn,Fabricated Metal Product Mfg,12,39.1451856,-84.9732607
Dearborn,Hospitals,1,39.1451856,-84.9732607
Dearborn,Nonstore Retailers,7,39.1451856,-84.9732607
Dearborn,Animal Production,1,39.1451856,-84.9732607
Dearborn,"Religious, Grantmaking, Civic, Professional, And Similar Organizations",18,39.1451856,-84.9732607
Decatur,Mining,3,39.3069999,-85.5011431
Decatur,Primary Metal Manufacturing,2,39.3069999,-85.5011431
Decatur,Management Of Companies And Enterprises,3,39.3069999,-85.5011431
Decatur,Warehousing And Storage,4,39.3069999,-85.5011431
Decatur,Bldg. Mat. & Garden Equip. & Supp. Dealers,13,39.3069999,-85.5011431
Decatur,Broadcasting (Except Internet),1,39.3069999,-85.5011431
Decatur,Machinery Manufacturing,14,39.3069999,-85.5011431
Decatur,Mining (Except Oil And Gas),3,39.3069999,-85.5011431
Decatur,Electric,1,39.3069999,-85.5011431
Decatur,Transit And Ground Passenger Trans.,1,39.3069999,-85.5011431
Decatur,Wholesale Elec. Markets & Agents & Brokers,2,39.3069999,-85.5011431
Decatur,Utilities,4,39.3069999,-85.5011431
Decatur,Information,5,39.3069999,-85.5011431
Decatur,Beverage And Tobacco Product Mfg,1,39.3069999,-85.5011431
Decatur,Miscellaneous Manufacturing,2,39.3069999,-85.5011431
Decatur,Nonmetallic Mineral Product Mfg,5,39.3069999,-85.5011431
Decatur,Accommodation,7,39.3069999,-85.5011431
Decatur,Printing And Related Support Activities,3,39.3069999,-85.5011431
Decatur,Wood Product Manufacturing,4,39.3069999,-85.5011431
Decatur,Motion Picture & Sound Recording Industries,1,39.3069999,-85.5011431
Decatur,"Religious, Grantmaking, Civic, Professional, And Similar Organizations",12,39.3069999,-85.5011431
Decatur,Crop Production,14,39.3069999,-85.5011431
Decatur,Textile Product Mills,1,39.3069999,-85.5011431
Decatur,Couriers And Messengers,1,39.3069999,-85.5011431
Decatur,"Amusement, Gambling, And Recreation Industries",6,39.3069999,-85.5011431
Decatur,"Securities, Commodity Contracts, And Other",5,39.3069999,-85.5011431
Decatur,Nonstore Retailers,3,39.3069999,-85.5011431
Decatur,Chemical Manufacturing,1,39.3069999,-85.5011431
Decatur,Miscellaneous Store Retailers,8,39.3069999,-85.5011431
Decatur,Heavy And Civil Engineering Construction,3,39.3069999,-85.5011431
Decatur,Furniture And Home Furnishings Stores,2,39.3069999,-85.5011431
Decatur,"Arts, Entertainment, And Recreation",6,39.3069999,-85.5011431
Decatur,Food Manufacturing,6,39.3069999,-85.5011431
Decatur,Petroleum And Coal Products Mfg,1,39.3069999,-85.5011431
Decatur,Telecommunications,2,39.3069999,-85.5011431
Decatur,Health And Personal Care Stores,4,39.3069999,-85.5011431
Decatur,Electronics And Appliance Stores,4,39.3069999,-85.5011431
Decatur,Furniture And Related Product Mfg,2,39.3069999,-85.5011431
Decatur,Animal Production,8,39.3069999,-85.5011431
Decatur,Fabricated Metal Product Mfg,10,39.3069999,-85.5011431
Decatur,Publishing Industries (Except Internet),1,39.3069999,-85.5011431
Decatur,Support Activities For Transportation,5,39.3069999,-85.5011431
Decatur,Sporting & Music Stores,5,39.3069999,-85.5011431
Decatur,Waste Mgt. & Remediation Services,3,39.3069999,-85.5011431
Decatur,Support Activities For Agriculture & Forestry,5,39.3069999,-85.5011431
Decatur,Clothing And Clothing Accessories Stores,8,39.3069999,-85.5011431
Decatur,Educational Services,5,39.3069999,-85.5011431
Decatur,Motor Vehicle And Parts Dealers,18,39.3069999,-85.5011431
Dekalb,Information,6,41.3975799,-84.9990887
